LocationID,Easting,Northing
EFMO_InvPla_78,647225.299,4772892.505
EFMO_InvPla_79,647423.469,4772865.500
EFMO_InvPla_8,647492.283,4774285.343
EFMO_InvPla_80,647621.639,4772838.495
EFMO_InvPla_81,647819.813,4772811.500
EFMO_InvPla_82,648018.000,4772784.500
EFMO_InvPla_84,644436.189,4773073.273
EFMO_InvPla_85,644622.062,4773044.500
EFMO_InvPla_86,644820.291,4773017.614
EFMO_InvPla_87,645018.424,4772990.755
EFMO_InvPla_88,645216.577,4772963.745
EFMO_InvPla_89,645414.750,4772936.750
EFMO_InvPla_9,647612.196,4774252.614
EFMO_InvPla_90,645612.897,4772909.886
EFMO_InvPla_91,645811.125,4772883.000
EFMO_InvPla_92,646009.299,4772856.005
EFMO_InvPla_93,646207.452,4772828.995
EFMO_InvPla_94,646405.625,4772802.000
EFMO_InvPla_95,646603.813,4772775.000
EFMO_InvPla_97,647000.417,4772721.332
EFMO_InvPla_98,647198.327,4772694.245
EFMO_InvPla_99,647396.499,4772667.250
GWCA_InvPla_1,379046.905,4094813.645
GWCA_InvPla_10,379045.834,4094728.383
GWCA_InvPla_100,379150.429,4093908.630
GWCA_InvPla_101,379240.405,4093906.216
GWCA_InvPla_102,379320.607,4093904.561
GWCA_InvPla_103,378982.927,4093828.559
GWCA_InvPla_104,379061.006,4093828.956
GWCA_InvPla_105,379150.971,4093828.956
GWCA_InvPla_106,379240.936,4093828.956
GWCA_InvPla_107,379319.233,4093829.381
GWCA_InvPla_108,378980.863,4093718.397
GWCA_InvPla_109,379061.006,4093738.991
GWCA_InvPla_11,379159.111,4094715.194
GWCA_InvPla_110,379150.971,4093738.991
GWCA_InvPla_111,379240.936,4093738.991
GWCA_InvPla_112,379317.351,4093739.436
GWCA_InvPla_113,379108.407,4093671.611
GWCA_InvPla_114,379272.376,4093668.398
GWCA_InvPla_12,379244.416,4094719.474
GWCA_InvPla_13,379330.902,4094728.606
GWCA_InvPla_14,379420.866,4094728.606
GWCA_InvPla_15,379508.465,4094726.593
GWCA_InvPla_16,379600.262,4094713.303
GWCA_InvPla_17,379714.043,4094711.218
GWCA_InvPla_18,379009.380,4094615.726
GWCA_InvPla_19,379076.836,4094641.009
GWCA_InvPla_2,379146.985,4094790.119
GWCA_InvPla_20,379154.192,4094637.527
GWCA_InvPla_21,379240.937,4094638.641
GWCA_InvPla_22,379330.902,4094638.641
GWCA_InvPla_23,379412.312,4094648.653
GWCA_InvPla_24,379511.914,4094639.024
GWCA_InvPla_25,379600.796,4094638.641
GWCA_InvPla_26,379690.762,4094638.641
GWCA_InvPla_27,379757.905,4094596.200
GWCA_InvPla_28,379016.352,4094519.693
GWCA_InvPla_29,379076.901,4094539.045
GWCA_InvPla_3,379252.477,4094804.050
GWCA_InvPla_30,379150.996,4094533.751
GWCA_InvPla_31,379239.331,4094537.646
GWCA_InvPla_32,379340.771,4094554.097
GWCA_InvPla_33,379431.304,4094567.416
GWCA_InvPla_34,379509.349,4094548.400
GWCA_InvPla_35,379600.796,4094548.675
GWCA_InvPla_36,379690.762,4094548.675
GWCA_InvPla_37,379010.267,4094444.180
GWCA_InvPla_38,379077.423,4094433.938
GWCA_InvPla_39,379151.692,4094420.249
GWCA_InvPla_4,379341.542,4094799.956
GWCA_InvPla_40,379243.548,4094448.492
GWCA_InvPla_41,379331.066,4094461.503
GWCA_InvPla_42,379418.589,4094458.496
GWCA_InvPla_43,379508.666,4094464.743
GWCA_InvPla_44,379601.186,4094462.907
GWCA_InvPla_45,379697.983,4094470.071
GWCA_InvPla_46,378992.448,4094320.412
GWCA_InvPla_47,379056.914,4094361.614
GWCA_InvPla_48,379155.142,4094343.912
GWCA_InvPla_49,379243.359,4094370.614
GWCA_InvPla_5,379420.403,4094805.960
GWCA_InvPla_50,379330.902,4094368.746
GWCA_InvPla_51,379420.493,4094360.853
GWCA_InvPla_52,379510.802,4094364.416
GWCA_InvPla_53,379589.951,4094379.883
GWCA_InvPla_54,379691.224,4094393.017
GWCA_InvPla_55,379748.431,4094401.589
GWCA_InvPla_56,379061.006,4094278.782
GWCA_InvPla_57,379157.423,4094278.797
GWCA_InvPla_58,379270.089,4094278.317
GWCA_InvPla_59,379359.117,4094265.518
GWCA_InvPla_6,379502.291,4094803.018
GWCA_InvPla_60,379634.553,4094332.665
GWCA_InvPla_61,379727.875,4094306.101
GWCA_InvPla_62,378989.639,4094154.267
GWCA_InvPla_63,379061.006,4094188.816
GWCA_InvPla_64,379156.175,4094189.950
GWCA_InvPla_65,379244.474,4094178.906
GWCA_InvPla_66,379347.965,4094188.302
GWCA_InvPla_67,379062.100,4094107.413
GWCA_InvPla_68,379151.762,4094102.914
GWCA_InvPla_69,379240.608,4094097.922
GWCA_InvPla_7,379570.291,4094789.007
GWCA_InvPla_70,379343.650,4094100.268
GWCA_InvPla_71,379432.213,4094079.844
GWCA_InvPla_72,379513.720,4094090.459
GWCA_InvPla_73,379612.022,4094099.716
GWCA_InvPla_74,378986.520,4094014.254
GWCA_InvPla_75,379060.669,4094009.760
GWCA_InvPla_76,379147.160,4094001.987
GWCA_InvPla_77,379237.777,4093996.323
GWCA_InvPla_78,379332.070,4093997.460
GWCA_InvPla_79,379423.403,4094007.474
GWCA_InvPla_8,379649.997,4094784.888
GWCA_InvPla_80,379510.831,4094008.886
GWCA_InvPla_81,379597.716,4094008.375
GWCA_InvPla_82,379412.067,4093917.921
GWCA_InvPla_83,379510.831,4093918.921
GWCA_InvPla_84,379600.796,4093918.921
GWCA_InvPla_85,379697.857,4093920.414
GWCA_InvPla_86,379409.184,4093828.706
GWCA_InvPla_87,379510.831,4093828.956
GWCA_InvPla_88,379600.796,4093828.956
GWCA_InvPla_89,379697.009,4093829.231
GWCA_InvPla_9,379742.654,4094781.395
GWCA_InvPla_90,379407.301,4093738.751
GWCA_InvPla_91,379510.831,4093738.990
GWCA_InvPla_92,379600.796,4093738.990
GWCA_InvPla_93,379695.137,4093739.265
GWCA_InvPla_94,379406.785,4093665.410
GWCA_InvPla_95,379511.302,4093663.136
GWCA_InvPla_96,379601.458,4093661.055
GWCA_InvPla_97,379694.137,4093659.261
GWCA_InvPla_98,378984.402,4093912.889
GWCA_InvPla_99,379060.494,4093911.149
HEHO_InvPla_1,636875.589,4614548.022
HEHO_InvPla_10,636993.551,4614321.465
HEHO_InvPla_11,637074.258,4614324.223
HEHO_InvPla_12,636919.657,4614231.819
HEHO_InvPla_13,637018.326,4614239.877
HEHO_InvPla_14,637077.627,4614206.497
HEHO_InvPla_15,636909.553,4614150.806
HEHO_InvPla_16,636984.499,4614129.400
HEHO_InvPla_17,637084.309,4614135.002
HEHO_InvPla_18,637160.936,4614156.443
HEHO_InvPla_19,637257.324,4614160.378
HEHO_InvPla_2,636934.358,4614547.622
HEHO_InvPla_20,637354.299,4614188.148
HEHO_InvPla_21,637420.412,4614162.009
HEHO_InvPla_22,637479.373,4614209.238
HEHO_InvPla_23,637580.584,4614210.654
HEHO_InvPla_24,637493.704,4614147.384
HEHO_InvPla_25,637578.274,4614143.423
HEHO_InvPla_26,636912.272,4614049.403
HEHO_InvPla_27,636994.086,4614051.717
HEHO_InvPla_28,637084.357,4614051.717
HEHO_InvPla_29,637163.022,4614050.847
HEHO_InvPla_3,637028.247,4614499.164
HEHO_InvPla_30,637254.364,4614052.267
HEHO_InvPla_31,637354.106,4614098.189
HEHO_InvPla_32,637445.189,4614082.160
HEHO_InvPla_33,637547.993,4614083.667
HEHO_InvPla_34,636912.302,4613974.166
HEHO_InvPla_35,636991.712,4613971.796
HEHO_InvPla_36,637086.796,4613974.308
HEHO_InvPla_37,637168.547,4613969.059
HEHO_InvPla_38,637259.881,4613971.420
HEHO_InvPla_39,637353.471,4614001.797
HEHO_InvPla_4,636904.288,4614487.850
HEHO_InvPla_40,637442.738,4614011.928
HEHO_InvPla_41,637360.668,4613933.442
HEHO_InvPla_42,637462.985,4613947.717
HEHO_InvPla_43,637525.724,4613969.700
HEHO_InvPla_44,636910.477,4613886.826
HEHO_InvPla_45,636995.891,4613882.476
HEHO_InvPla_46,637082.735,4613884.855
HEHO_InvPla_47,637177.500,4613881.985
HEHO_InvPla_48,637270.120,4613885.471
HEHO_InvPla_49,637358.250,4613877.190
HEHO_InvPla_5,636987.655,4614475.058
HEHO_InvPla_50,637443.702,4613887.720
HEHO_InvPla_6,636907.491,4614411.817
HEHO_InvPla_7,636993.551,4614411.737
HEHO_InvPla_8,637084.875,4614413.429
HEHO_InvPla_9,636907.916,4614321.544
HOCU_InvPla_1,307908.253,4344835.749
HOCU_InvPla_10,319027.546,4359059.109
HOCU_InvPla_100,334074.278,4351929.435
HOCU_InvPla_101,334183.921,4352033.998
HOCU_InvPla_102,334178.693,4351923.775
HOCU_InvPla_103,334146.305,4351850.129
HOCU_InvPla_104,334273.523,4352124.934
HOCU_InvPla_105,334263.082,4351989.008
HOCU_InvPla_106,334366.964,4352210.617
HOCU_InvPla_107,334341.294,4352080.343
HOCU_InvPla_11,319114.844,4359247.506
HOCU_InvPla_12,319115.264,4359147.003
HOCU_InvPla_13,319113.401,4359051.263
HOCU_InvPla_14,319204.784,4359244.397
HOCU_InvPla_15,319205.229,4359147.003
HOCU_InvPla_16,319221.485,4359073.394
HOCU_InvPla_17,319294.721,4359241.289
HOCU_InvPla_18,319295.194,4359147.003
HOCU_InvPla_19,319384.621,4359237.870
HOCU_InvPla_2,307984.694,4344821.222
HOCU_InvPla_20,319383.191,4359153.251
HOCU_InvPla_21,319412.442,4359347.196
HOCU_InvPla_22,319478.433,4359505.829
HOCU_InvPla_23,319475.124,4359416.898
HOCU_InvPla_24,319475.124,4359326.933
HOCU_InvPla_25,319475.124,4359236.968
HOCU_InvPla_26,319510.146,4359165.045
HOCU_InvPla_27,319563.324,4359500.206
HOCU_InvPla_28,319565.089,4359416.898
HOCU_InvPla_29,319565.089,4359326.933
HOCU_InvPla_3,307960.806,4344747.037
HOCU_InvPla_30,319565.089,4359236.968
HOCU_InvPla_31,319722.431,4359484.319
HOCU_InvPla_32,319655.054,4359416.898
HOCU_InvPla_33,319655.054,4359326.933
HOCU_InvPla_34,319654.161,4359223.413
HOCU_InvPla_35,319745.019,4359416.898
HOCU_InvPla_36,319745.019,4359326.933
HOCU_InvPla_37,319743.781,4359232.580
HOCU_InvPla_38,319834.984,4359416.898
HOCU_InvPla_39,319834.984,4359326.933
HOCU_InvPla_4,308074.929,4344775.088
HOCU_InvPla_40,319833.611,4359240.890
HOCU_InvPla_41,319924.708,4359416.618
HOCU_InvPla_42,319924.949,4359326.933
HOCU_InvPla_43,319950.679,4359255.182
HOCU_InvPla_44,320013.152,4359410.308
HOCU_InvPla_45,320014.914,4359326.933
HOCU_InvPla_46,320101.513,4359356.463
HOCU_InvPla_47,320196.395,4359373.255
HOCU_InvPla_48,320217.767,4358798.824
HOCU_InvPla_49,320286.043,4358805.781
HOCU_InvPla_5,308193.839,4344762.894
HOCU_InvPla_50,320377.344,4358820.205
HOCU_InvPla_51,320449.719,4358820.642
HOCU_InvPla_52,327103.258,4360634.969
HOCU_InvPla_53,327055.166,4360564.566
HOCU_InvPla_54,327138.076,4360543.745
HOCU_InvPla_55,327228.436,4360648.629
HOCU_InvPla_56,327204.697,4360558.222
HOCU_InvPla_57,327316.207,4360659.013
HOCU_InvPla_58,327410.207,4360661.102
HOCU_InvPla_59,327491.255,4360594.025
HOCU_InvPla_6,318960.708,4359248.254
HOCU_InvPla_60,327560.932,4360467.560
HOCU_InvPla_61,327132.537,4360312.404
HOCU_InvPla_62,327141.903,4360209.999
HOCU_InvPla_63,327217.998,4360318.836
HOCU_InvPla_64,327319.186,4360287.291
HOCU_InvPla_65,327267.335,4360224.789
HOCU_InvPla_66,327402.727,4360302.643
HOCU_InvPla_67,327509.602,4360361.610
HOCU_InvPla_68,327586.201,4360383.056
HOCU_InvPla_69,327673.210,4360379.632
HOCU_InvPla_7,318951.329,4359107.158
HOCU_InvPla_70,327628.289,4360304.759
HOCU_InvPla_71,327765.602,4360333.075
HOCU_InvPla_72,328989.851,4361652.307
HOCU_InvPla_73,329062.726,4361713.281
HOCU_InvPla_74,329060.169,4361623.879
HOCU_InvPla_75,329057.941,4361535.795
HOCU_InvPla_76,329124.496,4361713.626
HOCU_InvPla_77,329133.339,4361583.295
HOCU_InvPla_78,329168.082,4361730.621
HOCU_InvPla_79,329243.976,4361788.484
HOCU_InvPla_8,319024.901,4359250.615
HOCU_InvPla_80,329239.007,4361711.769
HOCU_InvPla_81,329332.620,4361803.264
HOCU_InvPla_82,329328.786,4361718.597
HOCU_InvPla_83,329555.534,4361889.036
HOCU_InvPla_84,329419.881,4361810.887
HOCU_InvPla_85,329509.803,4361809.637
HOCU_InvPla_86,329458.142,4361728.436
HOCU_InvPla_87,329612.734,4361786.683
HOCU_InvPla_88,329189.384,4360766.594
HOCU_InvPla_89,329331.159,4360764.329
HOCU_InvPla_9,319025.299,4359147.003
HOCU_InvPla_90,329423.165,4360767.808
HOCU_InvPla_91,329512.579,4360805.594
HOCU_InvPla_92,329600.294,4360814.752
HOCU_InvPla_93,329558.785,4360740.164
HOCU_InvPla_94,329689.177,4360811.953
HOCU_InvPla_95,329690.724,4360734.782
HOCU_InvPla_96,329777.102,4360806.646
HOCU_InvPla_97,329780.612,4360731.116
HOCU_InvPla_98,329852.376,4360742.546
HOCU_InvPla_99,334073.292,4351995.292
HOME_InvPla_1,684016.938,4462317.418
HOME_InvPla_10,684198.533,4462211.453
HOME_InvPla_11,684259.653,4462223.730
HOME_InvPla_12,683928.249,4462129.393
HOME_InvPla_13,684018.883,4462126.708
HOME_InvPla_14,684110.029,4462144.774
HOME_InvPla_15,684198.451,4462142.074
HOME_InvPla_16,684273.628,4462135.353
HOME_InvPla_17,683928.646,4462038.756
HOME_InvPla_18,684014.104,4462038.897
HOME_InvPla_19,684109.735,4462077.817
HOME_InvPla_2,684092.855,4462357.566
HOME_InvPla_20,684188.559,4462071.509
HOME_InvPla_21,684106.712,4462025.721
HOME_InvPla_22,684205.175,4462029.459
HOME_InvPla_23,684269.776,4462038.883
HOME_InvPla_24,683547.017,4461964.278
HOME_InvPla_25,683654.285,4461952.473
HOME_InvPla_26,683744.242,4461953.396
HOME_InvPla_27,683834.172,4461954.201
HOME_InvPla_28,683924.033,4461949.265
HOME_InvPla_29,684005.790,4461940.722
HOME_InvPla_3,684198.446,4462371.379
HOME_InvPla_30,684097.732,4461946.961
HOME_InvPla_31,684194.065,4461949.431
HOME_InvPla_32,684270.486,4461949.185
HOME_InvPla_33,684341.877,4461957.380
HOME_InvPla_34,684422.387,4461953.979
HOME_InvPla_35,684505.201,4461952.637
HOME_InvPla_36,684592.092,4461971.680
HOME_InvPla_37,684672.475,4461972.323
HOME_InvPla_38,683547.885,4461885.024
HOME_InvPla_39,683654.137,4461859.300
HOME_InvPla_4,684266.388,4462348.122
HOME_InvPla_40,683744.102,4461859.300
HOME_InvPla_41,683829.690,4461839.936
HOME_InvPla_42,683914.197,4461850.102
HOME_InvPla_43,684020.315,4461853.187
HOME_InvPla_44,684111.660,4461860.169
HOME_InvPla_45,684215.550,4461871.530
HOME_InvPla_46,684290.096,4461849.749
HOME_InvPla_47,684373.132,4461853.282
HOME_InvPla_48,684453.843,4461850.487
HOME_InvPla_49,684527.603,4461831.217
HOME_InvPla_5,683929.710,4462229.296
HOME_InvPla_50,684605.418,4461827.249
HOME_InvPla_51,684645.878,4461887.218
HOME_InvPla_52,683549.037,4461800.354
HOME_InvPla_53,683654.137,4461769.334
HOME_InvPla_54,683744.077,4461769.359
HOME_InvPla_55,683846.856,4461757.019
HOME_InvPla_56,683936.941,4461777.559
HOME_InvPla_57,684013.998,4461769.334
HOME_InvPla_58,684110.837,4461768.833
HOME_InvPla_59,684201.981,4461778.121
HOME_InvPla_6,684030.388,4462220.104
HOME_InvPla_60,684283.892,4461769.334
HOME_InvPla_61,684373.857,4461769.334
HOME_InvPla_62,684449.941,4461770.554
HOME_InvPla_63,684522.380,4461731.730
HOME_InvPla_64,684606.979,4461732.639
HOME_InvPla_65,684678.979,4461789.042
HOME_InvPla_66,683550.309,4461717.685
HOME_InvPla_67,683551.284,4461634.695
HOME_InvPla_68,683654.034,4461660.598
HOME_InvPla_69,683732.888,4461668.506
HOME_InvPla_7,684129.065,4462293.162
HOME_InvPla_70,683826.604,4461690.579
HOME_InvPla_71,683815.181,4461628.688
HOME_InvPla_72,683923.942,4461663.642
HOME_InvPla_73,684013.875,4461664.495
HOME_InvPla_74,684103.837,4461665.473
HOME_InvPla_75,684172.179,4461654.914
HOME_InvPla_76,684212.630,4461676.488
HOME_InvPla_77,684283.777,4461667.388
HOME_InvPla_78,684373.692,4461668.467
HOME_InvPla_79,684444.357,4461671.608
HOME_InvPla_8,684194.493,4462288.574
HOME_InvPla_80,684517.479,4461650.475
HOME_InvPla_81,684606.795,4461652.084
HOME_InvPla_82,684681.903,4461679.427
HOME_InvPla_9,684123.816,4462209.710
HOSP_INVPla_1,489665.529,3818722.320
HOSP_INVPla_10,490385.380,3818983.881
HOSP_INVPla_100,492647.928,3817868.447
HOSP_INVPla_101,492930.965,3818135.354
HOSP_INVPla_102,493213.692,3818403.734
HOSP_INVPla_103,493533.909,3818683.956
HOSP_INVPla_104,493773.824,3818977.326
HOSP_INVPla_105,496325.205,3821529.613
HOSP_INVPla_106,496607.920,3821812.308
HOSP_INVPla_107,496890.763,3822095.151
HOSP_INVPla_108,497173.606,3822377.994
HOSP_INVPla_109,497413.635,3822662.324
HOSP_INVPla_11,490668.223,3819266.724
HOSP_INVPla_111,493476.882,3818205.878
HOSP_INVPla_112,493779.254,3818424.408
HOSP_INVPla_113,494062.100,3818693.685
HOSP_INVPla_114,494379.688,3818946.361
HOSP_INVPla_115,494669.069,3819224.326
HOSP_INVPla_116,494878.705,3819429.171
HOSP_INVPla_117,495222.191,3819828.329
HOSP_INVPla_118,495502.439,3820079.751
HOSP_INVPla_119,495801.816,3820341.988
HOSP_INVPla_12,490951.065,3819549.567
HOSP_INVPla_120,496108.703,3820603.257
HOSP_INVPla_121,496356.665,3820975.243
HOSP_INVPla_122,496607.920,3821246.623
HOSP_INVPla_123,496890.763,3821529.466
HOSP_INVPla_124,497173.606,3821812.308
HOSP_INVPla_125,497388.585,3822079.746
HOSP_INVPla_129,495479.303,3819549.685
HOSP_INVPla_13,491233.908,3819832.410
HOSP_INVPla_130,495759.392,3819832.410
HOSP_INVPla_131,496042.235,3820115.252
HOSP_INVPla_132,496325.077,3820398.095
HOSP_INVPla_133,496607.920,3820680.938
HOSP_INVPla_134,496890.763,3820963.781
HOSP_INVPla_135,497173.606,3821246.623
HOSP_INVPla_136,497456.449,3821529.466
HOSP_INVPla_137,497710.786,3821684.491
HOSP_INVPla_139,495757.738,3819282.678
HOSP_INVPla_14,491516.223,3820074.647
HOSP_INVPla_140,496042.235,3819549.567
HOSP_INVPla_141,496325.077,3819832.410
HOSP_INVPla_142,496607.920,3820115.252
HOSP_INVPla_143,496890.763,3820398.095
HOSP_INVPla_144,497173.606,3820680.938
HOSP_INVPla_145,497456.449,3820963.781
HOSP_INVPla_146,497738.010,3821245.846
HOSP_INVPla_147,497880.390,3821485.251
HOSP_INVPla_148,496884.423,3819879.356
HOSP_INVPla_149,497173.223,3820115.254
HOSP_INVPla_150,497456.464,3820400.232
HOSP_INVPla_151,497739.291,3820680.938
HOSP_INVPla_152,498021.857,3820963.781
HOSP_INVPla_153,498199.451,3821197.355
HOSP_INVPla_154,497738.952,3820236.457
HOSP_INVPla_155,498018.967,3820400.874
HOSP_INVPla_156,498192.150,3820690.524
HOSP_INVPla_16,489830.048,3817852.492
HOSP_INVPla_17,490102.538,3818135.354
HOSP_INVPla_18,490385.380,3818418.196
HOSP_INVPla_19,490668.223,3818701.039
HOSP_INVPla_2,489829.265,3818982.505
HOSP_INVPla_20,490951.065,3818983.881
HOSP_INVPla_21,491233.908,3819266.724
HOSP_INVPla_22,491516.752,3819549.567
HOSP_INVPla_23,491799.594,3819832.410
HOSP_INVPla_24,492081.920,3820070.592
HOSP_INVPla_25,492412.399,3820383.174
HOSP_INVPla_26,492646.289,3820547.302
HOSP_INVPla_27,496113.498,3824025.631
HOSP_INVPla_28,490103.131,3817616.897
HOSP_INVPla_29,490385.380,3817852.511
HOSP_INVPla_3,490102.538,3819266.724
HOSP_INVPla_30,490668.223,3818135.354
HOSP_INVPla_31,490951.065,3818418.196
HOSP_INVPla_32,491233.908,3818701.039
HOSP_INVPla_33,491516.752,3818983.881
HOSP_INVPla_34,491799.594,3819266.724
HOSP_INVPla_35,492082.437,3819549.567
HOSP_INVPla_36,492365.279,3819832.410
HOSP_INVPla_37,492648.122,3820115.252
HOSP_INVPla_38,492930.950,3820392.131
HOSP_INVPla_39,493235.855,3820679.117
HOSP_INVPla_4,490385.380,3819549.567
HOSP_INVPla_40,493496.204,3820896.215
HOSP_INVPla_41,496093.280,3823507.161
HOSP_INVPla_42,496325.077,3823792.208
HOSP_INVPla_43,496607.344,3824032.269
HOSP_INVPla_44,490668.700,3817613.409
HOSP_INVPla_45,490951.065,3817852.511
HOSP_INVPla_46,491233.908,3818135.354
HOSP_INVPla_47,491516.752,3818418.196
HOSP_INVPla_48,491799.594,3818701.039
HOSP_INVPla_49,492082.437,3818983.881
HOSP_INVPla_5,490668.223,3819832.410
HOSP_INVPla_50,492357.898,3819266.814
HOSP_INVPla_51,492621.074,3819586.983
HOSP_INVPla_52,492930.672,3819837.622
HOSP_INVPla_53,493213.808,3820115.252
HOSP_INVPla_54,493496.650,3820398.095
HOSP_INVPla_55,493779.493,3820680.938
HOSP_INVPla_56,494074.551,3820927.733
HOSP_INVPla_57,494384.224,3821226.856
HOSP_INVPla_58,494651.869,3821504.732
HOSP_INVPla_59,494910.559,3821812.009
HOSP_INVPla_6,490950.635,3820078.613
HOSP_INVPla_60,495195.131,3822093.828
HOSP_INVPla_61,495476.521,3822371.389
HOSP_INVPla_62,495804.041,3822552.124
HOSP_INVPla_63,496082.239,3822942.497
HOSP_INVPla_64,496325.077,3823226.522
HOSP_INVPla_65,496607.920,3823509.365
HOSP_INVPla_66,496890.763,3823792.208
HOSP_INVPla_67,497172.989,3824028.490
HOSP_INVPla_68,491187.903,3817628.040
HOSP_INVPla_69,491516.843,3817852.742
HOSP_INVPla_70,491799.594,3818135.354
HOSP_INVPla_71,492082.437,3818418.196
HOSP_INVPla_72,492357.005,3818701.087
HOSP_INVPla_73,492497.331,3818963.899
HOSP_INVPla_74,494279.236,3820741.917
HOSP_INVPla_75,494579.591,3821051.810
HOSP_INVPla_76,494821.350,3821279.652
HOSP_INVPla_77,495193.279,3821568.869
HOSP_INVPla_78,495437.058,3821850.779
HOSP_INVPla_79,495759.385,3822098.426
HOSP_INVPla_8,489831.836,3818418.130
HOSP_INVPla_80,496042.235,3822377.994
HOSP_INVPla_81,496325.077,3822660.836
HOSP_INVPla_82,496607.920,3822943.679
HOSP_INVPla_83,496890.763,3823226.522
HOSP_INVPla_84,497173.606,3823509.365
HOSP_INVPla_85,497432.615,3823792.698
HOSP_INVPla_87,491787.326,3817626.818
HOSP_INVPla_88,492082.437,3817852.511
HOSP_INVPla_89,492365.279,3818135.354
HOSP_INVPla_9,490102.538,3818701.039
HOSP_INVPla_90,492648.024,3818408.392
HOSP_INVPla_93,496060.037,3821814.719
HOSP_INVPla_94,496325.077,3822095.151
HOSP_INVPla_95,496607.920,3822377.994
HOSP_INVPla_96,496890.763,3822660.836
HOSP_INVPla_97,497173.606,3822943.679
HOSP_INVPla_98,497423.717,3823227.422
HOSP_INVPla_99,492339.933,3817655.354
LIBO_InvPla_1,500199.227,4219694.792
LIBO_InvPla_10,500211.060,4219487.094
LIBO_InvPla_11,500318.133,4219493.352
LIBO_InvPla_12,500416.705,4219496.245
LIBO_InvPla_13,500499.908,4219496.276
LIBO_InvPla_14,500154.703,4219376.015
LIBO_InvPla_15,500249.662,4219389.873
LIBO_InvPla_16,500326.740,4219406.280
LIBO_InvPla_17,500416.705,4219406.280
LIBO_InvPla_18,500499.746,4219406.312
LIBO_InvPla_19,500229.293,4219298.968
LIBO_InvPla_2,500291.796,4219701.544
LIBO_InvPla_20,500326.733,4219310.587
LIBO_InvPla_21,500416.713,4219310.548
LIBO_InvPla_22,500499.502,4219310.694
LIBO_InvPla_23,500327.088,4219216.936
LIBO_InvPla_24,500416.695,4219220.583
LIBO_InvPla_25,500499.798,4219219.974
LIBO_InvPla_26,500422.638,4219147.896
LIBO_InvPla_27,500500.255,4219136.480
LIBO_InvPla_28,500253.119,4219044.539
LIBO_InvPla_29,500316.199,4219033.947
LIBO_InvPla_3,500399.569,4219687.210
LIBO_InvPla_30,500474.097,4219040.801
LIBO_InvPla_31,500329.574,4218956.094
LIBO_InvPla_32,500416.705,4218956.455
LIBO_InvPla_33,500520.930,4218951.476
LIBO_InvPla_34,500241.646,4218866.347
LIBO_InvPla_35,500322.293,4218871.939
LIBO_InvPla_36,500441.350,4218875.671
LIBO_InvPla_37,500547.701,4218866.476
LIBO_InvPla_38,500225.205,4218781.119
LIBO_InvPla_39,500285.578,4218767.955
LIBO_InvPla_4,500492.705,4219693.690
LIBO_InvPla_40,500360.759,4218789.787
LIBO_InvPla_41,500438.620,4218786.108
LIBO_InvPla_42,500538.521,4218778.168
LIBO_InvPla_43,499900.628,4218606.894
LIBO_InvPla_44,499983.485,4218672.467
LIBO_InvPla_45,500111.938,4218669.351
LIBO_InvPla_46,500234.798,4218689.943
LIBO_InvPla_47,500312.400,4218666.483
LIBO_InvPla_48,500386.393,4218676.562
LIBO_InvPla_49,500449.585,4218690.692
LIBO_InvPla_5,500215.102,4219587.766
LIBO_InvPla_50,500538.421,4218684.043
LIBO_InvPla_51,499966.880,4218596.595
LIBO_InvPla_52,500056.845,4218596.595
LIBO_InvPla_53,500141.714,4218596.935
LIBO_InvPla_54,500233.029,4218615.664
LIBO_InvPla_55,500426.031,4218591.098
LIBO_InvPla_56,500530.003,4218596.585
LIBO_InvPla_57,499886.342,4218504.702
LIBO_InvPla_58,499961.754,4218513.049
LIBO_InvPla_59,500059.458,4218512.320
LIBO_InvPla_6,500338.142,4219581.501
LIBO_InvPla_60,500140.531,4218507.916
LIBO_InvPla_61,500229.699,4218520.919
LIBO_InvPla_62,500307.955,4218529.780
LIBO_InvPla_63,500421.335,4218506.990
LIBO_InvPla_64,500506.670,4218506.630
LIBO_InvPla_65,500618.715,4218497.370
LIBO_InvPla_66,499931.312,4218436.508
LIBO_InvPla_67,500105.839,4218401.587
LIBO_InvPla_68,500230.301,4218416.745
LIBO_InvPla_69,500310.968,4218353.457
LIBO_InvPla_7,500416.705,4219586.210
LIBO_InvPla_70,500437.696,4218423.563
LIBO_InvPla_71,500506.670,4218416.665
LIBO_InvPla_72,500586.685,4218409.868
LIBO_InvPla_73,500135.623,4218342.654
LIBO_InvPla_74,500230.584,4218326.423
LIBO_InvPla_75,500293.356,4218260.600
LIBO_InvPla_76,500419.736,4218300.311
LIBO_InvPla_77,500501.485,4218324.374
LIBO_InvPla_8,500500.069,4219586.241
LIBO_InvPla_9,500151.069,4219474.422
PERI_InvPla_1,404852.953,4036251.599
PERI_InvPla_10,405638.205,4035971.112
PERI_InvPla_100,409032.318,4034839.741
PERI_InvPla_101,409315.160,4035122.584
PERI_InvPla_102,409598.003,4035405.427
PERI_InvPla_103,409880.846,4035688.270
PERI_InvPla_104,410140.898,4035914.802
PERI_InvPla_105,408130.596,4033540.090
PERI_InvPla_106,408457.050,4033743.828
PERI_InvPla_107,408749.475,4033991.214
PERI_InvPla_108,409032.318,4034274.056
PERI_InvPla_109,409315.160,4034556.899
PERI_InvPla_11,405921.048,4036253.955
PERI_InvPla_110,409598.003,4034839.741
